discipline,class,w,h,area,img_w,img_h
mechanical,Square Return / Exhaust Register,39.63,40.76,1615.32,6300,4500
mechanical,Square Return / Exhaust Register,38.5,36.23,1394.85,6300,4500
mechanical,Square Return / Exhaust Register,43.03,35.1,1510.35,6300,4500
mechanical,Square Return / Exhaust Register,38.5,31.7,1220.45,6300,4500
mechanical,Square Return / Exhaust Register,33.97,38.5,1307.85,6300,4500
mechanical,Square Return / Exhaust Register,41.89,37.36,1565.01,6300,4500
mechanical,Fire Damper (FD),40.76,40.76,1661.38,6300,4500
mechanical,Fire Damper (FD),43.03,43.03,1851.58,6300,4500
mechanical,Square Return / Exhaust Register,41.89,40.76,1707.44,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,15.85,74.73,1184.47,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.98,74.73,1268.92,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.98,76.99,1307.29,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,13.59,74.73,1015.58,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,15.85,81.52,1292.09,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.6,29.44,2166.78,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.99,24.91,1917.82,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.33,26.04,1857.43,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,13.59,79.26,1077.14,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,18.12,74.73,1354.11,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.33,16.98,1211.18,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,61.14,20.38,1246.03,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,68.92,35.65,2457.0,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,63.37,36.44,2309.2,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,58.62,38.81,2275.04,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,68.92,33.27,2292.97,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,72.08,27.72,1998.06,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,62.58,25.35,1586.4,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.67,27.72,2042.13,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,52.28,20.6,1076.97,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,74.46,41.19,3067.01,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,64.16,39.61,2541.38,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,72.88,37.23,2713.32,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,72.88,30.1,2193.69,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.25,30.89,2324.47,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.25,28.52,2146.13,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.84,28.52,2191.48,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,56.24,22.97,1291.83,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,24.15,54.35,1312.55,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,33.21,65.42,2172.6,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,34.22,61.39,2100.77,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,36.23,71.46,2589.0,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,38.24,57.37,2193.83,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,37.24,69.44,2585.95,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,43.28,65.42,2831.38,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,34.22,62.4,2135.33,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,56.36,40.26,2269.05,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,66.43,33.21,2206.14,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,58.37,35.23,2056.38,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,70.45,25.16,1772.52,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,62.4,29.19,1821.46,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.92,83.98,1085.02,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.15,82.36,1330.11,6300,4500
mechanical,Fire Damper (FD),45.22,41.99,1898.79,6300,4500
mechanical,Fire Damper (FD),43.6,46.83,2041.79,6300,4500
mechanical,Fire Damper (FD),50.06,38.76,1940.33,6300,4500
mechanical,Fire Damper (FD),37.14,35.53,1319.58,6300,4500
mechanical,Fire Damper (FD),41.99,38.76,1627.53,6300,4500
mechanical,Fire Damper (FD),40.37,41.99,1695.14,6300,4500
mechanical,Fire Damper (FD),38.76,40.37,1564.74,6300,4500
mechanical,Fire Damper (FD),35.53,40.37,1434.35,6300,4500
mechanical,Fire Damper (FD),37.14,35.53,1319.58,6300,4500
mechanical,Fire Damper (FD),35.53,38.76,1377.14,6300,4500
mechanical,Fire Damper (FD),35.53,38.76,1377.14,6300,4500
mechanical,Fire Damper (FD),35.53,45.22,1606.67,6300,4500
mechanical,Square Return / Exhaust Register,37.14,40.37,1499.34,6300,4500
mechanical,Square Return / Exhaust Register,43.6,38.76,1689.94,6300,4500
mechanical,Square Return / Exhaust Register,35.53,45.22,1606.67,6300,4500
mechanical,Square Return / Exhaust Register,37.14,33.91,1259.42,6300,4500
mechanical,Square Return / Exhaust Register,29.07,33.91,985.76,6300,4500
mechanical,Square Return / Exhaust Register,32.3,48.45,1564.93,6300,4500
mechanical,Fire Damper (FD),40.37,45.22,1825.53,6300,4500
mechanical,Fire Damper (FD),30.68,33.91,1040.36,6300,4500
mechanical,Fire Damper (FD),37.14,35.53,1319.58,6300,4500
mechanical,Fire Damper (FD),38.76,37.14,1439.55,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,17.76,77.52,1376.76,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,17.76,71.06,1262.03,6300,4500
mechanical,Square Return / Exhaust Register,30.68,38.76,1189.16,6300,4500
mechanical,Square Return / Exhaust Register,35.53,38.76,1377.14,6300,4500
mechanical,Square Return / Exhaust Register,41.99,32.3,1356.28,6300,4500
mechanical,Square Return / Exhaust Register,29.07,30.68,891.87,6300,4500
mechanical,Square Return / Exhaust Register,41.99,43.6,1830.76,6300,4500
mechanical,Square Return / Exhaust Register,33.91,38.76,1314.35,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,17.76,77.52,1376.76,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.92,80.75,1043.29,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),46.66,33.0,1539.78,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.32,71.55,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.32,71.55,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.32,71.55,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.32,71.55,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.32,71.55,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,28.32,71.55,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.55,28.32,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.55,28.32,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.55,28.32,2026.3,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,78.95,31.25,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,31.25,78.95,2467.19,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,67.6,26.76,1808.98,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,67.6,26.76,1808.98,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,67.6,26.76,1808.98,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,67.6,26.76,1808.98,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),25.7,28.12,722.68,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,37.5,53.03,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.78,79.42,776.73,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,80.65,13.44,1083.94,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.98,14.05,1081.57,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.98,9.16,705.14,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,74.54,15.27,1138.23,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.78,74.54,729.0,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,11.0,76.37,840.07,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,11.0,73.31,806.41,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.83,83.7,1073.87,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,10.39,70.87,736.34,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,11.61,72.7,844.05,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,10.39,69.65,723.66,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.16,70.87,649.17,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.78,64.15,627.39,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.83,72.7,932.74,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.05,75.15,1055.86,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.83,72.09,924.91,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.22,80.65,985.54,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.83,75.76,972.0,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,13.44,77.59,1042.81,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,11.61,76.98,893.74,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.16,78.2,716.31,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.16,70.87,649.17,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.22,76.37,933.24,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.83,74.54,956.35,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,9.16,70.26,643.58,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.22,76.37,933.24,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,18.63,73.12,1362.23,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,17.25,85.54,1475.57,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,11.73,80.02,938.63,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,13.11,74.5,976.69,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,81.4,11.73,954.82,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,80.71,15.18,1225.18,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.88,14.49,1099.5,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,70.36,11.73,825.32,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.81,9.66,713.0,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.81,10.35,763.93,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,80.02,12.42,993.85,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,80.02,15.87,1269.92,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,80.02,15.18,1214.7,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,80.02,17.25,1380.35,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,82.09,10.35,849.63,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,86.92,13.11,1139.52,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,77.27,9.39,725.57,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.56,9.39,709.51,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.0,8.97,654.81,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.43,10.25,752.66,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.99,8.54,648.95,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.43,11.1,815.07,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,77.7,8.97,696.97,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.43,10.25,752.66,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.42,9.39,717.58,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,72.15,10.25,739.54,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.56,12.81,967.92,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,73.43,10.67,783.5,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.42,10.25,783.31,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.72,8.97,643.33,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.56,9.39,709.51,6300,4500
mechanical,Square Return / Exhaust Register,41.22,37.88,1561.41,6300,4500
mechanical,Square Return / Exhaust Register,37.88,35.65,1350.42,6300,4500
mechanical,Square Return / Exhaust Register,38.99,40.11,1563.89,6300,4500
mechanical,Square Return / Exhaust Register,41.22,40.11,1653.33,6300,4500
mechanical,Square Return / Exhaust Register,40.85,36.76,1501.65,6300,4500
mechanical,Square Return / Exhaust Register,46.98,46.98,2207.12,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),44.93,46.98,2110.81,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),40.85,34.72,1418.31,6300,4500
mechanical,Fire Damper (FD),42.55,36.68,1560.73,6300,4500
mechanical,Fire Damper (FD),36.68,39.61,1452.89,6300,4500
mechanical,Fire Damper (FD),44.01,46.95,2066.27,6300,4500
mechanical,Fire Damper (FD),41.08,33.74,1386.04,6300,4500
mechanical,Fire Damper (FD),41.08,41.08,1687.57,6300,4500
mechanical,Fire Damper (FD),38.15,42.55,1623.28,6300,4500
mechanical,Fire Damper (FD),45.48,44.01,2001.57,6300,4500
mechanical,Fire Damper (FD),48.42,41.08,1989.09,6300,4500
mechanical,Fire Damper (FD),41.08,45.48,1868.32,6300,4500
mechanical,Fire Damper (FD),42.55,41.08,1747.95,6300,4500
mechanical,Fire Damper (FD),42.55,46.95,1997.72,6300,4500
mechanical,Fire Damper (FD),41.08,46.95,1928.71,6300,4500
mechanical,Fire Damper (FD),42.55,42.55,1810.5,6300,4500
mechanical,Fire Damper (FD),42.55,41.08,1747.95,6300,4500
mechanical,Fire Damper (FD),38.15,41.08,1567.2,6300,4500
mechanical,Fire Damper (FD),45.48,38.15,1735.06,6300,4500
mechanical,Fire Damper (FD),46.95,48.42,2273.32,6300,4500
mechanical,Fire Damper (FD),46.95,44.01,2066.27,6300,4500
mechanical,Fire Damper (FD),45.48,44.01,2001.57,6300,4500
mechanical,Fire Damper (FD),32.28,42.55,1373.51,6300,4500
mechanical,Fire Damper (FD),48.42,41.08,1989.09,6300,4500
mechanical,Fire Damper (FD),36.68,44.01,1614.29,6300,4500
mechanical,Fire Damper (FD),51.35,42.55,2184.94,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.56,83.7,1218.67,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,16.38,76.42,1251.76,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),25.7,28.12,722.68,6300,4500
mechanical,Square Return / Exhaust Register,18.75,26.52,497.25,6300,4500
mechanical,Square Return / Exhaust Register,18.75,26.52,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),47.69,43.93,2095.02,6300,4500
mechanical,Fire Damper (FD),42.67,43.93,1874.49,6300,4500
mechanical,Fire Damper (FD),46.44,42.67,1981.59,6300,4500
mechanical,Fire Damper (FD),36.4,33.89,1233.6,6300,4500
mechanical,Fire Damper (FD),40.16,41.42,1663.43,6300,4500
mechanical,Fire Damper (FD),43.93,41.42,1819.58,6300,4500
mechanical,Fire Damper (FD),40.16,43.93,1764.23,6300,4500
mechanical,Fire Damper (FD),36.4,36.4,1324.96,6300,4500
mechanical,Fire Damper (FD),51.46,45.18,2324.96,6300,4500
mechanical,Fire Damper (FD),42.67,38.91,1660.29,6300,4500
mechanical,Fire Damper (FD),42.67,35.14,1499.42,6300,4500
mechanical,Fire Damper (FD),33.89,45.18,1531.15,6300,4500
mechanical,Fire Damper (FD),33.89,37.65,1275.96,6300,4500
mechanical,Fire Damper (FD),32.63,33.89,1105.83,6300,4500
mechanical,Fire Damper (FD),33.89,36.4,1233.6,6300,4500
mechanical,Fire Damper (FD),32.63,41.42,1351.53,6300,4500
mechanical,Fire Damper (FD),28.87,38.91,1123.33,6300,4500
mechanical,Fire Damper (FD),38.91,37.65,1464.96,6300,4500
mechanical,Fire Damper (FD),33.89,32.63,1105.83,6300,4500
mechanical,Fire Damper (FD),37.65,46.44,1748.47,6300,4500
mechanical,Fire Damper (FD),41.42,41.42,1715.62,6300,4500
mechanical,Fire Damper (FD),33.89,42.67,1446.09,6300,4500
mechanical,Fire Damper (FD),46.44,42.67,1981.59,6300,4500
mechanical,Fire Damper (FD),41.42,47.69,1975.32,6300,4500
mechanical,Fire Damper (FD),36.4,38.91,1416.32,6300,4500
mechanical,Fire Damper (FD),33.89,43.93,1488.79,6300,4500
mechanical,Fire Damper (FD),32.63,42.67,1392.32,6300,4500
mechanical,Fire Damper (FD),37.65,42.67,1606.53,6300,4500
